"qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"ASV51","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV510","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Gadus macrocephalus"
"ASV511","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Lycodes polaris"
"ASV513","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV517","Gymnocanthus tricuspis","Gymnocanthus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gymnocanthus tricuspis"
"ASV518","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Oncorhynchus keta"
"ASV519","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV520","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV522","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV524","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV525","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",98.758,98.758,0,"species","Mallotus villosus"
"ASV526","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV528","Lycodes palearis","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Lycodes palearis"
"ASV530","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV531","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV533","Blepsias cirrhosus","Blepsias","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"species","Blepsias cirrhosus"
"ASV534","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV535","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.39,99.39,0,"species","Eleginus gracilis"
"ASV537","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV542","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV545","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Oncorhynchus keta"
"ASV548","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV55","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.531,97.531,0,"species","Leptocottus armatus"
"ASV551","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.788,98.788,0,"species","Clupea pallasii"
"ASV552","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV554","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Lycodes polaris"
"ASV559","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV560","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV561","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV562","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV563","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Oncorhynchus kisutch"
"ASV565","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV568","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV569","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Stichaeus punctatus"
"ASV571","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV579","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Oncorhynchus kisutch"
"ASV58","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV580","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.773,98.773,0,"species","Gadus chalcogrammus"
"ASV581","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.182,98.182,0,"species","Clupea pallasii"
"ASV584","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV585","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Oncorhynchus keta"
"ASV586","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Oncorhynchus kisutch"
"ASV588","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV59","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV592","Hypomesus pretiosus","Hypomesus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Hypomesus pretiosus"
"ASV593","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV595","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV6","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"ASV60","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV605","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV606","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.773,98.773,0,"species","Gadus chalcogrammus"
"ASV609","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV611","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV617","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.788,98.788,0,"species","Clupea pallasii"
"ASV618","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.758,98.758,0,"species","Pholis laeta"
"ASV62","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.39,99.39,0,"species","Eleginus gracilis"
"ASV625","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV626","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.933,96.933,0,"species","Liparis greeni"
"ASV628","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",98.758,98.758,0,"species","Mallotus villosus"
"ASV63","Lumpenus sagitta","Lumpenus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lumpenus sagitta"
"ASV636","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.296,96.296,0,"species","Leptocottus armatus"
"ASV66","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV67","Lycodes palearis","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lycodes palearis"
"ASV672","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV682","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Pleuronectes quadrituberculatus"
"ASV686","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV687","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Gasterosteus aculeatus"
"ASV699","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Pleuronectes quadrituberculatus"
"ASV7","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Boreogadus saida"
"ASV71","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Leptocottus armatus"
"ASV712","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV73","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes personatus"
"ASV731","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV732","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV738","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV75","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Pholis laeta"
"ASV758","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV76","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV763","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.375,99.375,0,"species","Ammodytes hexapterus"
"ASV768","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"species","Ammodytes hexapterus"
"ASV785","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Oncorhynchus keta"
"ASV788","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV80","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV807","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Clupea pallasii"
"ASV81","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV812","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV815","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV82","Triglops pingelii","Triglops","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Triglops pingelii"
"ASV83","Lycodes raridens","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lycodes raridens"
"ASV836","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus keta"
"ASV84","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV847","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV85","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Pleuronectes quadrituberculatus"
"ASV857","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.788,98.788,0,"species","Clupea pallasii"
"ASV864","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV865","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV87","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Oncorhynchus kisutch"
"ASV870","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Anisarchus medius"
"ASV877","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes hexapterus"
"ASV91","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV92","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus macrocephalus"
"ASV94","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"species","Ammodytes personatus"
"ASV95","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV96","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Mallotus villosus"
"ASV70","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV74","Enophrys bison","Enophrys","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Enophrys bison"
"ASV104","Oligocottus maculosus","Oligocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oligocottus maculosus"
"ASV111","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV128","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV133","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV219","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV220","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clinocottus acuticeps"
"ASV325","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV337","Oligocottus maculosus","Oligocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oligocottus maculosus"
"ASV372","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV489","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clinocottus acuticeps"
"ASV616","Trichodon trichodon","Trichodon","Trichodontidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Trichodon trichodon"
"ASV668","Liparis greeni","Polypera","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Liparis greeni"
"ASV878","Oligocottus maculosus","Oligocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oligocottus maculosus"
